Price,Close,High,Low,Open,Volume,RSI,SMA,EMA,MACD,MACD Signal
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210935,18270500.0,52.00186633459971,233.8470016479492,236.90076418989997,-0.5139269241114732,-3.3339972685599495
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007807,23876700.0,53.46475736862378,234.40973510742188,237.34452178784244,0.2241471356671525,-2.622368387714529
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200.0,53.79229109968234,234.78066813151042,237.80835887133853,0.8600829971176154,-1.9258781107481004
2015-02-22,235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000.0,49.5366455473916,234.8839350382487,237.69020700898656,0.6659128140698556,-1.4075199257845092
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000.0,50.95994885649375,234.58543497721354,237.7677419304078,0.7387315047174923,-0.9782696396841088
2015-02-24,238.7350006103516,239.9010009765625,236.4019927978516,238.9980010986328,14200400.0,50.87671868342058,234.08600158691405,237.83014571621064,0.7748405612719864,-0.6276475994928898
2015-02-25,237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200.0,50.16576547171547,232.88590189615886,237.80691058746822,0.6933894085575787,-0.36344019788279613
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400.0,49.550353149630894,231.98426818847656,237.71781925105395,0.5383899716200915,-0.1830741639822186
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900.0,58.65499218058727,232.64803517659504,238.75718593999807,1.7990105429638277,0.21334277740699067
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.5200042724609,13949300.0,58.854884004223074,233.3397018432617,239.75756107214536,2.8008753480586677,0.7308492915373261
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700.0,61.58560188804787,234.4656016031901,241.07655686423985,4.0276593655117665,1.3902113063322141
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700.0,67.61423738091904,236.40580190022786,243.3083927715621,6.176831614870906,2.347535368039953
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300.0,69.61672427190204,238.23013509114583,245.7853994217587,8.271448566229196,3.5323180076778016
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000.0,63.57413542386724,239.3922353108724,247.54711626539023,9.131432262852769,4.652140858712795
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400.0,64.75496018770156,241.02256876627604,249.3942706375072,9.947323278534952,5.711177342677227
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900.0,62.31918870060915,242.55156860351562,250.89934943143317,10.197580422930457,6.608457958727874
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900.0,63.8199920238079,244.52323506673176,252.53558406992943,10.559672262789377,7.398700819540174
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900.0,62.37784954224537,246.2595016479492,253.94322405936947,10.570900351386427,8.033140725909426
2015-03-09,289.60699462890625,292.70098876953125,273.8930053710937,274.81201171875,59178200.0,68.50768729261912,248.3212682088216,256.24411248321053,11.675993978716974,8.761711376470936
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800.0,69.268821668209,250.5995351155599,258.53546069497924,12.580498808999494,9.525468862976648
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900.0,70.89408052962672,253.14183502197267,260.97697921806025,13.514255213930426,10.323226133167404
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200.0,69.16703396624678,255.62566833496095,263.1303356495564,13.930284163784279,11.04463773929078
2015-03-13,285.3370056152344,294.4979858398437,285.3370056152344,294.1180114746094,31421500.0,61.93212596174565,257.8307352701823,264.56302403443885,13.37817838716387,11.511345868865398
2015-03-14,281.885009765625,286.3420104980469,280.9760131835937,284.4419860839844,22612300.0,59.371733437700414,259.8347686767578,265.680571500967,12.51778611961879,11.712633919016078
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100.0,61.60413792822618,261.53363545735675,267.01685755710423,12.060648965487019,11.782236928310265
2015-03-16,290.5929870605469,294.11199951171875,285.6849975585937,285.6849975585937,21516100.0,63.61032473766909,262.6427012125651,268.5378981702296,11.900091056816052,11.805807754011424
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200.0,59.55095555809167,264.33203481038413,269.63255021620273,11.23280533006863,11.691207269222865
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000.0,42.70430176035272,265.0805684407552,268.7723218945425,8.252171089494766,11.003400033277245
2015-03-19,260.9280090332031,264.2439880371094,248.6360015869141,255.8800048828125,52732000.0,45.34346749505199,265.65783538818357,268.2662371938109,6.192139288813223,10.041147884384442
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.9559936523437,18456700.0,45.82013430562537,266.50526835123696,267.845769821302,4.573080161991129,8.94753433990578
2015-03-21,260.0249938964844,262.1960144042969,255.6499938964844,261.6440124511719,17130100.0,44.93392909532726,267.16333465576173,267.3412036326041,3.114944682844964,7.781016408493617
2015-03-22,267.9599914550781,269.7470092773437,259.5899963378906,259.9169921875,18438100.0,49.751169951484506,267.9693674723307,267.38112542760246,2.5700241590388373,6.738817958602661
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900.0,49.04082356201361,268.7095672607422,267.3397618667491,2.01648206541347,5.794350779964824
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700.0,38.721505552300385,269.0301671346029,265.9368740831332,-0.1269643630521955,4.61008775136142
2015-03-25,246.19700622558597,249.19000244140625,236.51499938964844,247.4720001220703,35866900.0,39.11431844607074,269.27366739908854,264.66333422135597,-1.756832654331788,3.3367036702227786
2015-03-26,248.5319976806641,254.35400390625,244.90499877929688,246.2760009765625,25730000.0,40.70208606505653,269.60023396809896,263.6226028316339,-2.827506981233171,2.1038615399315885
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900.0,39.97937703847609,269.91886749267576,262.55204825914194,-3.7540287823936183,0.9322834754665471
2015-03-28,252.79800415039065,254.2050018310547,246.9750061035156,246.9750061035156,16040900.0,44.083457191683785,270.46460113525393,261.92275509083544,-3.976950317444391,-0.04956328311564062
2015-03-29,242.71299743652344,253.13900756835935,240.8500061035156,252.7400054931641,21699400.0,39.05584345595307,270.09410095214844,260.6834158873314,-4.910784530713528,-1.021807532635218
2015-03-30,247.5260009765625,249.24200439453125,239.2140045166016,242.8789978027344,23009600.0,42.43030776036008,269.8695343017578,259.8345504092173,-5.202514363776402,-1.8579488988634547
2015-03-31,244.2239990234375,248.72999572753903,242.73899841308597,247.45399475097656,22672000.0,40.762745627900166,269.33693440755206,258.82741806174766,-5.635197273533379,-2.61339857379744
2015-04-01,247.27200317382807,247.5410003662109,241.16000366210935,244.22300720214844,22877200.0,42.990049233750284,268.3903340657552,258.08190742381737,-5.666829452673198,-3.224084749572592
2015-04-02,253.0050048828125,254.46099853515625,245.4160003662109,247.0890045166016,26272600.0,47.02472741630108,267.4337677001953,257.7543653243977,-5.169699776323398,-3.6132077549227537
2015-04-03,254.32200622558597,256.0429992675781,251.8789978027344,253.07400512695312,23146600.0,47.93628109961187,266.80810089111327,257.5329228018938,-4.616236819915514,-3.8138135679213057
2015-04-04,253.69700622558597,255.25799560546875,251.1000061035156,254.2910003662109,12493500.0,47.51840323023578,266.05873413085936,257.28544431309973,-4.179862858970154,-3.8870234261310754
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.7610015869141,19649200.0,52.44757031740453,265.6545674641927,257.49915706343904,-3.239834680071283,-3.757585676919117
2015-04-06,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200.0,48.79580943144764,264.96226806640624,257.3696633428644,-2.8737394192442594,-3.5808164253841457
2015-04-07,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400.0,47.193472453709575,264.2564676920573,257.0993620095042,-2.7385974640322956,-3.4123726331137756
2015-04-08,245.02200317382807,253.8470001220703,244.21499633789065,253.06399536132807,30086400.0,41.95791401266954,262.7703013102213,256.32017756849285,-3.252287716212493,-3.380355649733519
2015-04-09,243.67599487304688,246.1179962158203,239.3999938964844,244.75100708007807,21643500.0,41.14682835384164,261.16750081380206,255.50442384620604,-3.7250623626700303,-3.449296992320822
2015-04-10,236.07200622558597,243.69400024414065,232.77099609375,243.69400024414065,28882000.0,36.816920102496944,259.15726776123046,254.25071948358539,-4.6596049850461725,-3.6913585908658924
2015-04-11,236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200.0,37.265694444911084,257.230534362793,253.10886673968471,-5.300405329325855,-4.013167938557885
2015-04-12,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210935,12387900.0,37.03024036277089,255.5910675048828,252.01493984537797,-5.77388262694717,-4.365310876235742
2015-04-13,224.5870056152344,236.93499755859372,221.9960021972656,235.9499969482422,31181800.0,30.929736256173925,253.68113403320314,250.24539570149773,-7.0016848084102605,-4.892585662670646
2015-04-14,219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000.0,28.552382461279137,251.44000040690105,248.23982156475796,-8.316850374217637,-5.577438604980044
2015-04-15,223.8329925537109,223.8329925537109,218.6490020751953,219.072998046875,22562000.0,33.30612858486906,249.21466725667318,246.665187435013,-8.879617445138223,-6.23787437301168
2015-04-16,228.572998046875,229.6719970703125,223.91700744628903,223.91700744628903,24805400.0,37.824119676693925,247.31693369547526,245.49794940997185,-8.841219499024277,-6.7585433982142
2015-04-17,222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800.0,34.77792860961165,246.20303344726562,244.03885614379172,-9.164363448249475,-7.239707408221255
2015-04-18,223.3560028076172,224.3159942626953,220.87600708007807,222.85299682617188,12939000.0,35.245697059855914,244.95063323974608,242.70447850919982,-9.275289828841181,-7.646823892345241
2015-04-19,222.6000061035156,226.35299682617188,222.3730010986328,223.45599365234372,15021500.0,34.81680072073166,243.64566701253256,241.40741577334924,-9.316804082579608,-7.980819930392115
2015-04-20,224.62600708007807,226.3509979248047,221.9770050048828,222.61199951171875,18364700.0,37.028345664434845,242.465700785319,240.32474424475112,-9.081536778032614,-8.200963299920215
2015-04-21,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000.0,47.168836251232385,241.3760009765625,239.9985670155661,-7.944703789408436,-8.14971139781786
2015-04-22,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900.0,46.34347408261147,240.29053446451823,239.6229171999197,-7.050675806252087,-7.929904279504706
2015-04-23,236.4620056152344,236.4750061035156,233.19900512695312,234.0529937744141,17036000.0,48.378012907039896,239.98610127766926,239.4189874202626,-6.08751711857613,-7.561426847318992
2015-04-24,231.26800537109372,236.30499267578125,229.93299865722656,235.97000122070312,21448700.0,44.27060988018051,239.48846791585285,238.8931176106388,-5.677868398492848,-7.1847151575537636
2015-04-25,226.38999938964844,232.56100463867188,226.3370056152344,231.2350006103516,13957200.0,40.7696931456062,238.75040130615236,238.08646482218782,-5.681342175881952,-6.884040561219401
2015-04-26,219.42999267578125,226.94400024414065,214.87399291992188,226.41000366210935,28943700.0,36.352443919997924,237.83043416341147,236.88282145790353,-6.17453336695533,-6.742139122366588
2015-04-27,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000.0,45.37771344341399,237.04670054117838,236.39270365309676,-5.704337826966935,-6.534578863286658
2015-04-28,225.85499572753903,229.4949951171875,223.06900024414065,228.968994140625,21469200.0,43.087207875819594,236.4847671508789,235.71285152886725,-5.544642295227334,-6.336591549674794
2015-04-29,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500.0,43.05514897544665,235.76083374023438,235.07382876295497,-5.360086960638853,-6.141290631867607
2015-04-30,236.1450042724609,239.56300354003903,224.9929962158203,225.6929931640625,33818600.0,51.587461840582776,235.4915339152018,235.14293686034247,-4.329804276647536,-5.778993360823593
2015-05-01,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132807,18815300.0,48.50860551332264,234.98510030110677,234.94526317586727,-3.797614280628636,-5.382717544784602
2015-05-02,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500.0,50.72909634089368,234.38259989420573,234.94427798231334,-3.109948617032501,-4.928163759234182
2015-05-03,240.3580017089844,243.2400054931641,234.0829925537109,234.8800048828125,18494100.0,54.73165149103463,233.91713307698566,235.29355048080825,-2.1027346429961256,-4.363077935986571
2015-05-04,239.01800537109372,242.63800048828125,237.80999755859372,240.3560028076172,21223400.0,53.57459796311329,233.4278330485026,235.53383789308472,-1.3965383923664092,-3.7697700272625383
2015-05-05,236.1210021972656,239.20399475097656,232.0540008544922,238.8520050048828,23929100.0,51.06133955107235,232.61193339029947,235.5717194610964,-1.058435732464801,-3.227503168302991
2015-05-06,229.7819976806641,236.45399475097656,229.2310028076172,236.24899291992188,29587200.0,45.97867498219673,231.75493316650392,235.19818902364915,-1.2871541144079401,-2.839433357523981
2015-05-07,237.33399963378903,239.10499572753903,228.572998046875,229.66200256347656,29064400.0,52.096439487389375,231.2267333984375,235.3359832565614,-0.8492421026963655,-2.441395106558458
2015-05-08,243.86300659179688,246.2749938964844,236.2740020751953,237.20399475097656,27445500.0,56.66553925356056,231.18810017903647,235.88611379431853,0.02436179033978192,-1.9482437271788102
2015-05-09,241.83200073242188,247.8040008544922,239.63900756835935,243.7689971923828,19790500.0,54.91096931153963,231.1266337076823,236.26971940322844,0.5465140962118085,-1.4492921625006865
2015-05-10,240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100.0,53.560272475835205,231.2674336751302,236.5294797803765,0.8268501480488624,-0.9940637003907768
2015-05-11,242.1580047607422,244.2700042724609,239.37600708007807,240.2989959716797,20892300.0,55.00516564243457,231.4543004353841,236.89261042427108,1.1855994357728719,-0.5581310731580471
2015-05-12,241.11199951171875,242.8809967041016,240.0989990234375,242.1450042724609,19282600.0,53.988940665549116,231.61960042317708,237.16482907507415,1.3697176961955222,-0.17256131928733326
2015-05-13,236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100.0,49.528173464414174,232.01260019938152,237.11400132193177,1.1206397296473654,0.08607889049960646
2015-05-14,236.9290008544922,237.7989959716797,234.0570068359375,236.2140045166016,24413700.0,50.046349403288666,232.6049336751302,237.10206580790341,0.9567566953686537,0.26021445147341593
2015-05-15,237.60499572753903,238.7530059814453,236.7949981689453,236.9550018310547,16329400.0,50.7136815877557,233.06400044759116,237.13451289949282,0.8713806134233266,0.3824476838633981
2015-05-16,236.1529998779297,237.69700622558597,235.2949981689453,237.6439971923828,11089700.0,49.19352122222862,233.31666717529296,237.07118947874685,0.6787315285864963,0.44170445280801773
2015-05-17,236.802001953125,238.0249938964844,236.00999450683597,236.00999450683597,11134300.0,49.916169868379924,233.78066711425782,237.05382254160997,0.5718330489881964,0.4677301720440535
2015-05-18,233.1280059814453,237.2100067138672,232.4600067138672,236.88699340820312,16780300.0,45.93315736556067,234.1064005533854,236.80054405385744,0.18848176325454347,0.41188049028615153
2015-05-19,231.94700622558597,234.1510009765625,231.81700134277344,233.03700256347656,14241900.0,44.69846478558498,234.4179672241211,236.48741258106574,-0.2082234327392598,0.2878597056810693
2015-05-20,234.01800537109372,234.68299865722656,231.8419952392578,231.88999938964844,15499400.0,47.37011592417549,234.7310338338216,236.32809598687402,-0.35145152132366775,0.1599974602801219
2015-05-21,235.343994140625,236.24200439453125,233.8350067138672,234.01600646972656,15108900.0,49.0667514106713,234.73353373209636,236.26460554518053,-0.35388523280099093,0.057220921663899346
2015-05-22,240.34800720214844,240.968994140625,235.05999755859372,235.3209991455078,27003000.0,54.96675946468575,234.93926747639975,236.528050813372,0.04742142246283265,0.05526102182368601
2015-05-23,238.8719940185547,241.0249938964844,238.6909942626953,240.28599548339844,14605000.0,53.015952569582986,235.01960042317708,236.67927295564186,0.24355041211259731,0.09291889988146827
2015-05-24,240.9530029296875,241.97799682617188,238.81100463867188,238.9759979248047,11508000.0,55.41831755085206,235.3424336751302,236.95499747009643,0.5604436315341275,0.18642384621200012
2015-05-25,237.1100006103516,241.02099609375,236.63699340820312,240.927001953125,14423900.0,50.30309365753569,235.69976704915365,236.96499767269356,0.49577068530439306,0.24829321403047871
2015-05-26,237.11599731445312,238.24200439453125,235.69200134277344,237.10400390625,16425000.0,50.31080091671795,236.28930053710937,236.97473958506515,0.43992955926580635,0.2866204830775443
2015-05-27,237.2830047607422,238.6360015869141,236.69500732421875,237.06500244140625,18837000.0,50.540852451519434,236.55586751302084,236.9946276609153,0.4044884783496343,0.3101940821319623
2015-05-28,237.4080047607422,237.82400512695312,236.6519927978516,237.2570037841797,13829600.0,50.72473940985615,236.94096781412762,237.02129715122675,0.38208320437428256,0.3245719065804264
2015-05-29,237.0959930419922,237.52200317382807,235.7310028076172,237.3769989013672,14805000.0,50.222800566960316,237.3172342936198,237.02611624095357,0.3352851665232208,0.3267145585689853
2015-05-30,233.34500122070312,237.09300231933597,232.04600524902344,237.0919952392578,14098600.0,44.519326619950085,237.2239008585612,236.78862494932451,-0.004425295218169367,0.26048658781155437
2015-05-31,230.19000244140625,233.2519989013672,229.54200744628903,233.13499450683597,14730800.0,40.36690234510437,237.1609344482422,236.36290736816852,-0.5222105989740555,0.1039471504544324
2015-06-01,222.92599487304688,231.71299743652344,221.29600524902344,230.2330017089844,26090500.0,32.784831100559714,236.76080118815105,235.49600978783812,-1.5013967187775847,-0.21712162339197105
2015-06-02,225.8029937744141,226.4160003662109,222.41900634765625,222.8939971923828,20459000.0,37.770323639794086,236.2756342569987,234.87065391600433,-2.0219512111780773,-0.5780875409491923
2015-06-03,225.87399291992188,227.4040069580078,223.92999267578125,225.73599243164065,17752400.0,37.89275175772947,235.8375005086263,234.2902241743216,-2.4010871214094607,-0.942687457041246
2015-06-04,224.32400512695312,226.58099365234372,224.0540008544922,225.77200317382807,14728100.0,36.217566890707886,235.44426727294922,233.64724230029782,-2.794413859389863,-1.3130327375109694
2015-06-05,224.95199584960935,225.96800231933597,223.1790008544922,224.1540069580078,18056500.0,37.42460185725901,235.28326721191405,233.08625865831794,-3.020634535380367,-1.654553097084849
2015-06-06,225.61900329589844,225.718994140625,224.3789978027344,225.0050048828125,11131500.0,38.750420191635556,234.89276733398438,232.60450024783927,-3.110241199938116,-1.9456907176555025
2015-06-07,222.8809967041016,226.19400024414065,222.6519927978516,225.5959930419922,13318400.0,35.431768181353306,234.19336700439453,231.9771774385659,-3.3634179877555823,-2.2292361716755185
2015-06-08,228.48899841308597,229.4640045166016,222.8390045166016,222.8789978027344,23378400.0,45.69101178676357,233.74860026041668,231.75213363047044,-3.07608436053971,-2.398605809448357
2015-06-09,229.04800415039065,230.95399475097656,227.9290008544922,228.5379943847656,28353100.0,46.601796857533614,233.37366689046223,231.57767366401367,-2.771317279140675,-2.473148103386821
2015-06-10,228.8029937744141,229.7819976806641,228.00999450683597,228.9949951171875,15904800.0,46.23580158350264,232.92849985758463,231.39866205823307,-2.5205026752262825,-2.4826190177547134
2015-06-11,229.7050018310547,230.28700256347656,228.7669982910156,228.85499572753903,14416000.0,47.85933054898105,232.5482666015625,231.28939365647963,-2.2233167710573696,-2.4307585684152446
2015-06-12,229.98199462890625,231.0570068359375,229.31300354003903,229.7050018310547,14017700.0,48.37488041762027,232.33509979248046,231.20504533212008,-1.9430455771242237,-2.3332159701570405
2015-06-13,232.4019927978516,232.6519927978516,229.2100067138672,229.9199981689453,13305300.0,52.76882033568089,232.18419952392577,231.28226774926407,-1.5082686273505033,-2.168226501595733
2015-06-14,233.54299926757807,234.8580017089844,232.0039978027344,232.44200134277344,12165900.0,54.72543404395827,232.04879964192708,231.42812139560692,-1.0594227104002698,-1.9464657433566406
2015-06-15,236.822998046875,237.83599853515625,233.4219970703125,233.4219970703125,19912100.0,59.871753487510205,232.07113291422527,231.77617795375326,-0.43403728640251416,-1.6439800519658154
2015-06-16,250.8950042724609,251.74200439453125,236.1219940185547,236.76499938964844,41612000.0,73.68952805612886,232.54089965820313,233.00965061947633,1.1834365456812463,-1.078496732436403
2015-06-17,249.28399658203125,256.8529968261719,246.4759979248047,250.822998046875,43858400.0,70.68854700238687,233.07943267822264,234.05960842351215,2.308688233169221,-0.4010597393152783
2015-06-18,249.0070037841797,252.1080017089844,244.1269989013672,249.4279937744141,30980200.0,70.15949364925704,233.64809926350912,235.02395651129717,3.14188955164974,0.3075301188777254
